title,city,country,source_file,status,provider,license,source_page,media_url,local_asset
Depachika Food Hall,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Dorayaki,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Edomae Sushi,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Gyūdon,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Hamarikyu Gardens,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Harajuku Takeshita Street,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Imperial Palace East Gardens,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Izakaya Evening,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Japanese Curry Rice,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Japanese Strawberries,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Karaoke Night,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Konbini Culture,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Matcha,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Meiji Shrine,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Melon Pan,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Mikan,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Mochi,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Monjayaki,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Mugicha,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Musk Melon,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Nashi Pear,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Odaiba Seaside,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Okonomiyaki,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Onigiri,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Persimmon,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Ramune,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Senbei,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Sensō-ji,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Sentō Bath Culture,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Shibuya Crossing,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Shinjuku Gyoen,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Shrine Visit Etiquette,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Soba,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Taiyaki,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
teamLab Planets Area,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Tempura,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Tokyo Ramen,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Tokyo Skytree,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Tokyo Tower,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Tonkatsu,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Train Queue Etiquette,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Tsukiji Outer Market,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Udon,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Ueno Park,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Unagi,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Yakitori,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Yanaka Ginza,Tokyo,,edible/lib/features/explore/data/datasources/explore_local_data_source.dart,UNRESOLVED,,,,,
Akçaabat köfte,Trabzon,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Black Sea tea,Trabzon,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Horon & kemençe,Trabzon,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Kuymak tasting,Trabzon,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Sümela Monastery,Trabzon,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Trabzon persimmon,Trabzon,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Akdamar Island,Van,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Lake Van shoreline culture,Van,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Otlu peynir,Van,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Tea with Van breakfast,Van,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Van apricot,Van,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Van breakfast,Van,,edible/lib/features/explore/data/datasources/turkiye_launch_catalog.dart,UNRESOLVED,,,,,
Alfajores,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Argentine Leather,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Casa Rosada,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
El Ateneo Grand Splendid,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Empanadas,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
MALBA,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Mate,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Recoleta Cemetery,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Tango Culture,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Teatro ColÃ³n,Buenos Aires,Argentina,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Art Gallery of New South Wales,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Australian Opal,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Bondi Beach,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Flat White,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Lamington,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Meat Pie,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Royal Botanic Garden Sydney,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Surf Culture,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Sydney Harbour Bridge,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Sydney Opera House,Sydney,Australia,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Apple spritzer,Bregenz,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Bregenz Festival culture,Bregenz,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Käsknöpfle,Bregenz,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Lake Constance pear,Bregenz,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Lake Constance waterfront,Bregenz,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Vorarlberg pastry,Bregenz,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Almdudler,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Apfelstrudel,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Backhendl,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Eggenberg Palace,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kunsthaus Graz,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Pumpkin Seed Oil Salad,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Schlossberg,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Styrian market culture,Graz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Alpine herbal tea,Hallstatt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Apfelstrudel,Hallstatt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Austrian apricot,Hallstatt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Hallstatt lakeside,Hallstatt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kasnocken,Hallstatt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Salzkammergut village culture,Hallstatt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Almdudler,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Alpine hut etiquette,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Golden Roof,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Imperial Palace,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kiachl,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Käsespätzle,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Nordkette,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Tiroler Gröstl,Innsbruck,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Almdudler,Klagenfurt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Carinthian apple,Klagenfurt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Carinthian lake culture,Klagenfurt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Kärntner Kasnudeln,Klagenfurt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Reindling,Klagenfurt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Wörthersee promenade,Klagenfurt,Austria,edible/lib/features/explore/data/datasources/global_launch_expansion_catalog.dart,UNRESOLVED,,,,,
Almdudler,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Ars Electronica Center,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Danube riverside culture,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hauptplatz Linz,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Knödel,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Linzer Augen,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Linzer Torte,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Pöstlingberg,Linz,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Almdudler,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Bosna,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Classical music culture,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hohensalzburg Fortress,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Kasnocken,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Mirabell Palace,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Mozartkugel,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Salzburg Cathedral,Salzburg,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Apfelstrudel,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Belvedere Palace,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Coffeehouse culture,Vienna,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Hofburg,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Melange,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
MuseumsQuartier,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Sachertorte,Vienna,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
SchÃ¶nbrunn Palace,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Schönbrunn Palace,Vienna,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
St Stephen\,Vienna,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
St. Stephen's Cathedral,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Tafelspitz,Vienna,Austria,edible/lib/features/explore/data/datasources/global_explore_catalog.dart,UNRESOLVED,,,,,
Viennese Coffee House,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Wachau Apricot,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Wiener Schnitzel,Vienna,Austria,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Atomium,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Belgian Hot Chocolate,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Belgian Lace,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Belgian Waffle,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Comic Strip Culture,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
European Parliament Hemicycle,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Grand Place Brussels,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Mont des Arts,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Moules-Frites,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
Royal Museums of Fine Arts Belgium,Brussels,Belgium,edible/lib/features/explore/data/datasources/world_flagship_catalog.dart,UNRESOLVED,,,,,
